,Heading1Key,Heading1Label,Heading1TitleText,Heading2Key,Heading2TitleText,SectionKey,SectionLabel,SectionText,SubsectionKey,SubsectionLabel,SubsectionText,MarginalNoteKey,MarginalNote,ParagraphKey,ParagraphLabel,ParagraphText,SubparagraphKey,SubparagraphLabel,SubparagraphText,ClauseKey,ClauseLabel,ClauseText,SubclauseKey,SubclauseLabel,SubclauseText
282,115244,Part I,,115622,Protection of Persons Administering and Enforcing the Law,115781,30,"Every one who witnesses a breach of the peace is justified in interfering to prevent the continuance or renewal thereof and may detain any person who commits or is about to join in or to renew the breach of the peace, for the purpose of giving him into the custody of a peace officer, if he uses no more force than is reasonably necessary to prevent the continuance or renewal of the breach of the peace or than is reasonably proportioned to the danger to be apprehended from the continuance or renewal of the breach of the peace.",,,,115781,Preventing breach of peace,,,,,,,,,,,,
283,115244,Part I,,115622,Protection of Persons Administering and Enforcing the Law,115785,31,,115787,(1),"Every peace officer who witnesses a breach of the peace and every one who lawfully assists the peace officer is justified in arresting any person whom he finds committing the breach of the peace or who, on reasonable grounds, he believes is about to join in or renew the breach of the peace.",115787,Arrest for breach of peace,,,,,,,,,,,,
284,115244,Part I,,115622,Protection of Persons Administering and Enforcing the Law,115785,31,,115788,(2),"Every peace officer is justified in receiving into custody any person who is given into his charge as having been a party to a breach of the peace by one who has, or who on reasonable grounds the peace officer believes has, witnessed the breach of the peace.",115788,Giving person in charge,,,,,,,,,,,,
285,115244,Part I,,115792,Suppression of Riots,115793,32,,115795,(1),"Every peace officer is justified in using or in ordering the use of as much force as the peace officer believes, in good faith and on reasonable grounds,",115795,Use of force to suppress riot,115796,(a),is necessary to suppress a riot; and,,,,,,,,,
286,115244,Part I,,115792,Suppression of Riots,115793,32,,115795,(1),"Every peace officer is justified in using or in ordering the use of as much force as the peace officer believes, in good faith and on reasonable grounds,",115795,Use of force to suppress riot,115797,(b),"is not excessive, having regard to the danger to be apprehended from the continuance of the riot.",,,,,,,,,
287,115244,Part I,,115792,Suppression of Riots,115793,32,,115798,(2),Every one who is bound by military law to obey the command of his superior officer is justified in obeying any command given by his superior officer for the suppression of a riot unless the order is manifestly unlawful.,115798,Person bound by military law,,,,,,,,,,,,
288,115244,Part I,,115792,Suppression of Riots,115793,32,,115800,(3),Every one is justified in obeying an order of a peace officer to use force to suppress a riot if,115800,Obeying order of peace officer,115802,(a),he acts in good faith; and,,,,,,,,,
289,115244,Part I,,115792,Suppression of Riots,115793,32,,115800,(3),Every one is justified in obeying an order of a peace officer to use force to suppress a riot if,115800,Obeying order of peace officer,115803,(b),the order is not manifestly unlawful.,,,,,,,,,
290,115244,Part I,,115792,Suppression of Riots,115793,32,,115804,(4),"Every one who, in good faith and on reasonable grounds, believes that serious mischief will result from a riot before it is possible to secure the attendance of a peace officer is justified in using as much force as he believes in good faith and on reasonable grounds,",115804,Apprehension of serious mischief,115806,(a),is necessary to suppress the riot; and,,,,,,,,,
291,115244,Part I,,115792,Suppression of Riots,115793,32,,115804,(4),"Every one who, in good faith and on reasonable grounds, believes that serious mischief will result from a riot before it is possible to secure the attendance of a peace officer is justified in using as much force as he believes in good faith and on reasonable grounds,",115804,Apprehension of serious mischief,115807,(b),"is not excessive, having regard to the danger to be apprehended from the continuance of the riot.",,,,,,,,,
292,115244,Part I,,115792,Suppression of Riots,115793,32,,115808,(5),"For the purposes of this section, the question whether an order is manifestly unlawful or not is a question of law.",115808,Question of law,,,,,,,,,,,,
293,115244,Part I,,115792,Suppression of Riots,115812,33,,115814,(1),"Where the proclamation referred to in section 67 has been made or an offence against paragraph 68(a) or (b) has been committed, it is the duty of a peace officer and of a person who is lawfully required by him to assist, to disperse or to arrest persons who do not comply with the proclamation.",115814,Duty of officers if rioters do not disperse,,,,,,,,,,,,
294,115244,Part I,,115792,Suppression of Riots,115812,33,,115815,(2),No civil or criminal proceedings lie against a peace officer or a person who is lawfully required by a peace officer to assist him in respect of any death or injury that by reason of resistance is caused as a result of the performance by the peace officer or that person of a duty that is imposed by subsection (1).,115815,Protection of officers,,,,,,,,,,,,
295,115244,Part I,,115792,Suppression of Riots,115812,33,,115817,(3),"Nothing in this section limits or affects any powers, duties or functions that are conferred or imposed by this Act with respect to the suppression of riots.",115817,Section not restrictive,,,,,,,,,,,,
296,115244,Part I,,115831,Defence of Person,115832,34,,115834,(1),A person is not guilty of an offence if,115834,Defence — use or threat of force,115835,(a),they believe on reasonable grounds that force is being used against them or another person or that a threat of force is being made against them or another person;,,,,,,,,,
297,115244,Part I,,115831,Defence of Person,115832,34,,115834,(1),A person is not guilty of an offence if,115834,Defence — use or threat of force,115836,(b),the act that constitutes the offence is committed for the purpose of defending or protecting themselves or the other person from that use or threat of force; and,,,,,,,,,
